province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity,carCommentVolum,newsReplyVolum,salesVolume_model_in_all_adcode,salesVolume_bodyType_in_all_adcode,salesVolume_adcode_in_all_model,salesVolume_bodyType_in_all_model
云南,530000,b4be3a4917289c82,Hatchback,2016,10,76,2437,40,2167,3022.0,76.0,24967.0,913.0
内蒙古,150000,b4be3a4917289c82,Hatchback,2016,10,42,1652,40,2167,3022.0,42.0,15909.0,529.0
北京,110000,b4be3a4917289c82,Hatchback,2016,10,200,6492,40,2167,3022.0,200.0,23423.0,1283.0
四川,510000,b4be3a4917289c82,Hatchback,2016,10,166,9070,40,2167,3022.0,166.0,39584.0,1696.0
安徽,340000,b4be3a4917289c82,Hatchback,2016,10,110,3715,40,2167,3022.0,110.0,34948.0,1632.0
山东,370000,b4be3a4917289c82,Hatchback,2016,10,215,7172,40,2167,3022.0,215.0,72939.0,3329.0
山西,140000,b4be3a4917289c82,Hatchback,2016,10,31,1781,40,2167,3022.0,31.0,22265.0,551.0
广东,440000,b4be3a4917289c82,Hatchback,2016,10,309,11719,40,2167,3022.0,309.0,98893.0,2122.0
广西,450000,b4be3a4917289c82,Hatchback,2016,10,34,1382,40,2167,3022.0,34.0,20690.0,540.0
江苏,320000,b4be3a4917289c82,Hatchback,2016,10,420,11215,40,2167,3022.0,420.0,76045.0,4242.0
江西,360000,b4be3a4917289c82,Hatchback,2016,10,52,2285,40,2167,3022.0,52.0,24145.0,988.0
河北,130000,b4be3a4917289c82,Hatchback,2016,10,141,6234,40,2167,3022.0,141.0,54935.0,2510.0
河南,410000,b4be3a4917289c82,Hatchback,2016,10,117,6187,40,2167,3022.0,117.0,60851.0,2260.0
浙江,330000,b4be3a4917289c82,Hatchback,2016,10,422,10184,40,2167,3022.0,422.0,59204.0,3071.0
湖北,420000,b4be3a4917289c82,Hatchback,2016,10,92,3972,40,2167,3022.0,92.0,33037.0,1147.0
湖南,430000,b4be3a4917289c82,Hatchback,2016,10,79,3175,40,2167,3022.0,79.0,34434.0,994.0
福建,350000,b4be3a4917289c82,Hatchback,2016,10,85,4605,40,2167,3022.0,85.0,24470.0,955.0
辽宁,210000,b4be3a4917289c82,Hatchback,2016,10,77,2613,40,2167,3022.0,77.0,24756.0,680.0
重庆,500000,b4be3a4917289c82,Hatchback,2016,10,43,1839,40,2167,3022.0,43.0,17135.0,604.0
陕西,610000,b4be3a4917289c82,Hatchback,2016,10,83,3445,40,2167,3022.0,83.0,26213.0,1188.0
黑龙江,230000,b4be3a4917289c82,Hatchback,2016,10,40,1945,40,2167,3022.0,40.0,14606.0,659.0
上海,310000,ef76a85c4b39f693,Sedan,2016,10,129,6019,5,2921,3160.0,129.0,20543.0,10771.0
云南,530000,ef76a85c4b39f693,Sedan,2016,10,75,4024,5,2921,3160.0,75.0,24967.0,8701.0
内蒙古,150000,ef76a85c4b39f693,Sedan,2016,10,48,3126,5,2921,3160.0,48.0,15909.0,7451.0
北京,110000,ef76a85c4b39f693,Sedan,2016,10,175,10044,5,2921,3160.0,175.0,23423.0,10493.0
四川,510000,ef76a85c4b39f693,Sedan,2016,10,206,14608,5,2921,3160.0,206.0,39584.0,19200.0
安徽,340000,ef76a85c4b39f693,Sedan,2016,10,111,5749,5,2921,3160.0,111.0,34948.0,16840.0
山东,370000,ef76a85c4b39f693,Sedan,2016,10,241,11338,5,2921,3160.0,241.0,72939.0,39110.0
山西,140000,ef76a85c4b39f693,Sedan,2016,10,46,3018,5,2921,3160.0,46.0,22265.0,12125.0
广东,440000,ef76a85c4b39f693,Sedan,2016,10,282,17968,5,2921,3160.0,282.0,98893.0,48689.0
广西,450000,ef76a85c4b39f693,Sedan,2016,10,30,2425,5,2921,3160.0,30.0,20690.0,8372.0
江苏,320000,ef76a85c4b39f693,Sedan,2016,10,351,15416,5,2921,3160.0,351.0,76045.0,40669.0
江西,360000,ef76a85c4b39f693,Sedan,2016,10,59,3719,5,2921,3160.0,59.0,24145.0,11893.0
河北,130000,ef76a85c4b39f693,Sedan,2016,10,141,9325,5,2921,3160.0,141.0,54935.0,29232.0
河南,410000,ef76a85c4b39f693,Sedan,2016,10,136,10565,5,2921,3160.0,136.0,60851.0,27895.0
浙江,330000,ef76a85c4b39f693,Sedan,2016,10,498,15884,5,2921,3160.0,498.0,59204.0,29667.0
湖北,420000,ef76a85c4b39f693,Sedan,2016,10,101,5695,5,2921,3160.0,101.0,33037.0,13788.0
湖南,430000,ef76a85c4b39f693,Sedan,2016,10,92,5192,5,2921,3160.0,92.0,34434.0,15244.0
福建,350000,ef76a85c4b39f693,Sedan,2016,10,95,5462,5,2921,3160.0,95.0,24470.0,12812.0
辽宁,210000,ef76a85c4b39f693,Sedan,2016,10,157,4563,5,2921,3160.0,157.0,24756.0,13216.0
重庆,500000,ef76a85c4b39f693,Sedan,2016,10,35,2856,5,2921,3160.0,35.0,17135.0,7359.0
陕西,610000,ef76a85c4b39f693,Sedan,2016,10,96,5695,5,2921,3160.0,96.0,26213.0,12270.0
黑龙江,230000,ef76a85c4b39f693,Sedan,2016,10,56,3467,5,2921,3160.0,56.0,14606.0,6977.0
上海,310000,bb9fbec9a2833839,SUV,2016,10,298,3438,22,1780,6515.0,298.0,20543.0,7342.0
云南,530000,bb9fbec9a2833839,SUV,2016,10,180,2271,22,1780,6515.0,180.0,24967.0,9538.0
内蒙古,150000,bb9fbec9a2833839,SUV,2016,10,157,1644,22,1780,6515.0,157.0,15909.0,7187.0
北京,110000,bb9fbec9a2833839,SUV,2016,10,355,4914,22,1780,6515.0,355.0,23423.0,9890.0
四川,510000,bb9fbec9a2833839,SUV,2016,10,403,6876,22,1780,6515.0,403.0,39584.0,16098.0
安徽,340000,bb9fbec9a2833839,SUV,2016,10,172,2934,22,1780,6515.0,172.0,34948.0,13564.0
山东,370000,bb9fbec9a2833839,SUV,2016,10,453,5400,22,1780,6515.0,453.0,72939.0,22903.0
山西,140000,bb9fbec9a2833839,SUV,2016,10,117,1599,22,1780,6515.0,117.0,22265.0,7185.0
广东,440000,bb9fbec9a2833839,SUV,2016,10,710,8839,22,1780,6515.0,710.0,98893.0,39521.0
广西,450000,bb9fbec9a2833839,SUV,2016,10,85,1113,22,1780,6515.0,85.0,20690.0,6287.0
江苏,320000,bb9fbec9a2833839,SUV,2016,10,688,7999,22,1780,6515.0,688.0,76045.0,26014.0
江西,360000,bb9fbec9a2833839,SUV,2016,10,186,2015,22,1780,6515.0,186.0,24145.0,9573.0
河北,130000,bb9fbec9a2833839,SUV,2016,10,324,4720,22,1780,6515.0,324.0,54935.0,17865.0
河南,410000,bb9fbec9a2833839,SUV,2016,10,237,4799,22,1780,6515.0,237.0,60851.0,20997.0
浙江,330000,bb9fbec9a2833839,SUV,2016,10,917,7725,22,1780,6515.0,917.0,59204.0,22799.0
湖北,420000,bb9fbec9a2833839,SUV,2016,10,270,3403,22,1780,6515.0,270.0,33037.0,15764.0
湖南,430000,bb9fbec9a2833839,SUV,2016,10,193,2740,22,1780,6515.0,193.0,34434.0,15196.0
福建,350000,bb9fbec9a2833839,SUV,2016,10,253,3942,22,1780,6515.0,253.0,24470.0,9114.0
辽宁,210000,bb9fbec9a2833839,SUV,2016,10,174,1944,22,1780,6515.0,174.0,24756.0,8894.0
重庆,500000,bb9fbec9a2833839,SUV,2016,10,96,1423,22,1780,6515.0,96.0,17135.0,7987.0
陕西,610000,bb9fbec9a2833839,SUV,2016,10,165,2589,22,1780,6515.0,165.0,26213.0,9940.0
黑龙江,230000,bb9fbec9a2833839,SUV,2016,10,82,1635,22,1780,6515.0,82.0,14606.0,5617.0
上海,310000,da457d15788fe8ee,SUV,2016,10,402,4577,189,2856,9689.0,402.0,20543.0,7342.0
云南,530000,da457d15788fe8ee,SUV,2016,10,316,3325,189,2856,9689.0,316.0,24967.0,9538.0
内蒙古,150000,da457d15788fe8ee,SUV,2016,10,207,2302,189,2856,9689.0,207.0,15909.0,7187.0
北京,110000,da457d15788fe8ee,SUV,2016,10,715,7688,189,2856,9689.0,715.0,23423.0,9890.0
四川,510000,da457d15788fe8ee,SUV,2016,10,583,10300,189,2856,9689.0,583.0,39584.0,16098.0
安徽,340000,da457d15788fe8ee,SUV,2016,10,282,3770,189,2856,9689.0,282.0,34948.0,13564.0
山东,370000,da457d15788fe8ee,SUV,2016,10,438,7701,189,2856,9689.0,438.0,72939.0,22903.0
山西,140000,da457d15788fe8ee,SUV,2016,10,139,2208,189,2856,9689.0,139.0,22265.0,7185.0
广东,440000,da457d15788fe8ee,SUV,2016,10,1295,13464,189,2856,9689.0,1295.0,98893.0,39521.0
广西,450000,da457d15788fe8ee,SUV,2016,10,162,1844,189,2856,9689.0,162.0,20690.0,6287.0
江苏,320000,da457d15788fe8ee,SUV,2016,10,1040,10367,189,2856,9689.0,1040.0,76045.0,26014.0
江西,360000,da457d15788fe8ee,SUV,2016,10,218,2692,189,2856,9689.0,218.0,24145.0,9573.0
河北,130000,da457d15788fe8ee,SUV,2016,10,407,6382,189,2856,9689.0,407.0,54935.0,17865.0
河南,410000,da457d15788fe8ee,SUV,2016,10,405,7216,189,2856,9689.0,405.0,60851.0,20997.0
浙江,330000,da457d15788fe8ee,SUV,2016,10,932,9788,189,2856,9689.0,932.0,59204.0,22799.0
湖北,420000,da457d15788fe8ee,SUV,2016,10,447,5022,189,2856,9689.0,447.0,33037.0,15764.0
湖南,430000,da457d15788fe8ee,SUV,2016,10,369,4160,189,2856,9689.0,369.0,34434.0,15196.0
福建,350000,da457d15788fe8ee,SUV,2016,10,298,5331,189,2856,9689.0,298.0,24470.0,9114.0
辽宁,210000,da457d15788fe8ee,SUV,2016,10,357,3191,189,2856,9689.0,357.0,24756.0,8894.0
重庆,500000,da457d15788fe8ee,SUV,2016,10,188,2181,189,2856,9689.0,188.0,17135.0,7987.0
陕西,610000,da457d15788fe8ee,SUV,2016,10,366,3837,189,2856,9689.0,366.0,26213.0,9940.0
黑龙江,230000,da457d15788fe8ee,SUV,2016,10,123,2679,189,2856,9689.0,123.0,14606.0,5617.0
上海,310000,6858d6dfe680bdf7,Sedan,2016,10,357,3514,477,4152,5714.0,357.0,20543.0,10771.0
云南,530000,6858d6dfe680bdf7,Sedan,2016,10,117,1734,477,4152,5714.0,117.0,24967.0,8701.0
内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,10,37,931,477,4152,5714.0,37.0,15909.0,7451.0
北京,110000,6858d6dfe680bdf7,Sedan,2016,10,328,4704,477,4152,5714.0,328.0,23423.0,10493.0
四川,510000,6858d6dfe680bdf7,Sedan,2016,10,290,6393,477,4152,5714.0,290.0,39584.0,19200.0
安徽,340000,6858d6dfe680bdf7,Sedan,2016,10,233,2702,477,4152,5714.0,233.0,34948.0,16840.0
山东,370000,6858d6dfe680bdf7,Sedan,2016,10,285,4723,477,4152,5714.0,285.0,72939.0,39110.0
山西,140000,6858d6dfe680bdf7,Sedan,2016,10,30,968,477,4152,5714.0,30.0,22265.0,12125.0
广东,440000,6858d6dfe680bdf7,Sedan,2016,10,773,9225,477,4152,5714.0,773.0,98893.0,48689.0
广西,450000,6858d6dfe680bdf7,Sedan,2016,10,94,1134,477,4152,5714.0,94.0,20690.0,8372.0
江苏,320000,6858d6dfe680bdf7,Sedan,2016,10,862,7306,477,4152,5714.0,862.0,76045.0,40669.0
江西,360000,6858d6dfe680bdf7,Sedan,2016,10,96,1586,477,4152,5714.0,96.0,24145.0,11893.0
河北,130000,6858d6dfe680bdf7,Sedan,2016,10,192,3809,477,4152,5714.0,192.0,54935.0,29232.0
河南,410000,6858d6dfe680bdf7,Sedan,2016,10,174,4132,477,4152,5714.0,174.0,60851.0,27895.0
浙江,330000,6858d6dfe680bdf7,Sedan,2016,10,929,8090,477,4152,5714.0,929.0,59204.0,29667.0
湖北,420000,6858d6dfe680bdf7,Sedan,2016,10,144,2601,477,4152,5714.0,144.0,33037.0,13788.0
湖南,430000,6858d6dfe680bdf7,Sedan,2016,10,203,2398,477,4152,5714.0,203.0,34434.0,15244.0
福建,350000,6858d6dfe680bdf7,Sedan,2016,10,214,3127,477,4152,5714.0,214.0,24470.0,12812.0
辽宁,210000,6858d6dfe680bdf7,Sedan,2016,10,91,1752,477,4152,5714.0,91.0,24756.0,13216.0
重庆,500000,6858d6dfe680bdf7,Sedan,2016,10,105,1420,477,4152,5714.0,105.0,17135.0,7359.0
陕西,610000,6858d6dfe680bdf7,Sedan,2016,10,132,2509,477,4152,5714.0,132.0,26213.0,12270.0
黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,10,28,1190,477,4152,5714.0,28.0,14606.0,6977.0
上海,310000,79de4e4b24c35b04,MPV,2016,10,299,4633,167,1262,31142.0,299.0,20543.0,1370.0
云南,530000,79de4e4b24c35b04,MPV,2016,10,926,5251,167,1262,31142.0,926.0,24967.0,5815.0
内蒙古,150000,79de4e4b24c35b04,MPV,2016,10,230,1922,167,1262,31142.0,230.0,15909.0,742.0
北京,110000,79de4e4b24c35b04,MPV,2016,10,330,9713,167,1262,31142.0,330.0,23423.0,1757.0
四川,510000,79de4e4b24c35b04,MPV,2016,10,792,12047,167,1262,31142.0,792.0,39584.0,2590.0
安徽,340000,79de4e4b24c35b04,MPV,2016,10,1263,4874,167,1262,31142.0,1263.0,34948.0,2912.0
山东,370000,79de4e4b24c35b04,MPV,2016,10,2975,12700,167,1262,31142.0,2975.0,72939.0,7597.0
山西,140000,79de4e4b24c35b04,MPV,2016,10,791,4977,167,1262,31142.0,791.0,22265.0,2404.0
广东,440000,79de4e4b24c35b04,MPV,2016,10,5032,34324,167,1262,31142.0,5032.0,98893.0,8561.0
广西,450000,79de4e4b24c35b04,MPV,2016,10,3025,6590,167,1262,31142.0,3025.0,20690.0,5491.0
江苏,320000,79de4e4b24c35b04,MPV,2016,10,1978,11910,167,1262,31142.0,1978.0,76045.0,5120.0
江西,360000,79de4e4b24c35b04,MPV,2016,10,703,3226,167,1262,31142.0,703.0,24145.0,1691.0
河北,130000,79de4e4b24c35b04,MPV,2016,10,1500,9130,167,1262,31142.0,1500.0,54935.0,5328.0
河南,410000,79de4e4b24c35b04,MPV,2016,10,4700,20766,167,1262,31142.0,4700.0,60851.0,9699.0
浙江,330000,79de4e4b24c35b04,MPV,2016,10,1528,11498,167,1262,31142.0,1528.0,59204.0,3667.0
湖北,420000,79de4e4b24c35b04,MPV,2016,10,696,5217,167,1262,31142.0,696.0,33037.0,2338.0
湖南,430000,79de4e4b24c35b04,MPV,2016,10,1234,5320,167,1262,31142.0,1234.0,34434.0,3000.0
福建,350000,79de4e4b24c35b04,MPV,2016,10,724,4908,167,1262,31142.0,724.0,24470.0,1589.0
辽宁,210000,79de4e4b24c35b04,MPV,2016,10,644,3535,167,1262,31142.0,644.0,24756.0,1966.0
重庆,500000,79de4e4b24c35b04,MPV,2016,10,279,2162,167,1262,31142.0,279.0,17135.0,1185.0
陕西,610000,79de4e4b24c35b04,MPV,2016,10,855,5938,167,1262,31142.0,855.0,26213.0,2815.0
黑龙江,230000,79de4e4b24c35b04,MPV,2016,10,638,4393,167,1262,31142.0,638.0,14606.0,1353.0
上海,310000,12f8b7e14947c34d,Sedan,2016,10,1032,2215,778,64,13409.0,1032.0,20543.0,10771.0
云南,530000,12f8b7e14947c34d,Sedan,2016,10,396,912,778,64,13409.0,396.0,24967.0,8701.0
内蒙古,150000,12f8b7e14947c34d,Sedan,2016,10,648,1311,778,64,13409.0,648.0,15909.0,7451.0
北京,110000,12f8b7e14947c34d,Sedan,2016,10,276,2512,778,64,13409.0,276.0,23423.0,10493.0
四川,510000,12f8b7e14947c34d,Sedan,2016,10,786,3571,778,64,13409.0,786.0,39584.0,19200.0
安徽,340000,12f8b7e14947c34d,Sedan,2016,10,594,1502,778,64,13409.0,594.0,34948.0,16840.0
山东,370000,12f8b7e14947c34d,Sedan,2016,10,1435,3771,778,64,13409.0,1435.0,72939.0,39110.0
山西,140000,12f8b7e14947c34d,Sedan,2016,10,347,1037,778,64,13409.0,347.0,22265.0,12125.0
广东,440000,12f8b7e14947c34d,Sedan,2016,10,342,2614,778,64,13409.0,342.0,98893.0,48689.0
广西,450000,12f8b7e14947c34d,Sedan,2016,10,167,452,778,64,13409.0,167.0,20690.0,8372.0
江苏,320000,12f8b7e14947c34d,Sedan,2016,10,1880,4431,778,64,13409.0,1880.0,76045.0,40669.0
江西,360000,12f8b7e14947c34d,Sedan,2016,10,430,842,778,64,13409.0,430.0,24145.0,11893.0
河北,130000,12f8b7e14947c34d,Sedan,2016,10,782,2783,778,64,13409.0,782.0,54935.0,29232.0
河南,410000,12f8b7e14947c34d,Sedan,2016,10,750,2685,778,64,13409.0,750.0,60851.0,27895.0
浙江,330000,12f8b7e14947c34d,Sedan,2016,10,884,2468,778,64,13409.0,884.0,59204.0,29667.0
湖北,420000,12f8b7e14947c34d,Sedan,2016,10,336,1258,778,64,13409.0,336.0,33037.0,13788.0
湖南,430000,12f8b7e14947c34d,Sedan,2016,10,528,1059,778,64,13409.0,528.0,34434.0,15244.0
福建,350000,12f8b7e14947c34d,Sedan,2016,10,302,1152,778,64,13409.0,302.0,24470.0,12812.0
辽宁,210000,12f8b7e14947c34d,Sedan,2016,10,156,647,778,64,13409.0,156.0,24756.0,13216.0
重庆,500000,12f8b7e14947c34d,Sedan,2016,10,178,500,778,64,13409.0,178.0,17135.0,7359.0
陕西,610000,12f8b7e14947c34d,Sedan,2016,10,958,2233,778,64,13409.0,958.0,26213.0,12270.0
黑龙江,230000,12f8b7e14947c34d,Sedan,2016,10,202,1014,778,64,13409.0,202.0,14606.0,6977.0
上海,310000,04e66e578f653ab9,Sedan,2016,10,337,1574,46,2150,3502.0,337.0,20543.0,10771.0
云南,530000,04e66e578f653ab9,Sedan,2016,10,173,1167,46,2150,3502.0,173.0,24967.0,8701.0
内蒙古,150000,04e66e578f653ab9,Sedan,2016,10,94,555,46,2150,3502.0,94.0,15909.0,7451.0
北京,110000,04e66e578f653ab9,Sedan,2016,10,166,5722,46,2150,3502.0,166.0,23423.0,10493.0
四川,510000,04e66e578f653ab9,Sedan,2016,10,226,9449,46,2150,3502.0,226.0,39584.0,19200.0
安徽,340000,04e66e578f653ab9,Sedan,2016,10,127,5518,46,2150,3502.0,127.0,34948.0,16840.0
山东,370000,04e66e578f653ab9,Sedan,2016,10,274,2719,46,2150,3502.0,274.0,72939.0,39110.0
山西,140000,04e66e578f653ab9,Sedan,2016,10,75,668,46,2150,3502.0,75.0,22265.0,12125.0
广东,440000,04e66e578f653ab9,Sedan,2016,10,175,5076,46,2150,3502.0,175.0,98893.0,48689.0
广西,450000,04e66e578f653ab9,Sedan,2016,10,39,623,46,2150,3502.0,39.0,20690.0,8372.0
江苏,320000,04e66e578f653ab9,Sedan,2016,10,501,11330,46,2150,3502.0,501.0,76045.0,40669.0
江西,360000,04e66e578f653ab9,Sedan,2016,10,83,1835,46,2150,3502.0,83.0,24145.0,11893.0
河北,130000,04e66e578f653ab9,Sedan,2016,10,192,1869,46,2150,3502.0,192.0,54935.0,29232.0
河南,410000,04e66e578f653ab9,Sedan,2016,10,169,3829,46,2150,3502.0,169.0,60851.0,27895.0
浙江,330000,04e66e578f653ab9,Sedan,2016,10,289,6413,46,2150,3502.0,289.0,59204.0,29667.0
湖北,420000,04e66e578f653ab9,Sedan,2016,10,47,6458,46,2150,3502.0,47.0,33037.0,13788.0
湖南,430000,04e66e578f653ab9,Sedan,2016,10,115,1223,46,2150,3502.0,115.0,34434.0,15244.0
福建,350000,04e66e578f653ab9,Sedan,2016,10,107,4430,46,2150,3502.0,107.0,24470.0,12812.0
辽宁,210000,04e66e578f653ab9,Sedan,2016,10,52,691,46,2150,3502.0,52.0,24756.0,13216.0
重庆,500000,04e66e578f653ab9,Sedan,2016,10,46,453,46,2150,3502.0,46.0,17135.0,7359.0
陕西,610000,04e66e578f653ab9,Sedan,2016,10,170,1008,46,2150,3502.0,170.0,26213.0,12270.0
黑龙江,230000,04e66e578f653ab9,Sedan,2016,10,45,2742,46,2150,3502.0,45.0,14606.0,6977.0
上海,310000,dff803b4024d261d,Sedan,2016,10,129,206,289,62,5747.0,129.0,20543.0,10771.0
云南,530000,dff803b4024d261d,Sedan,2016,10,68,120,289,62,5747.0,68.0,24967.0,8701.0
内蒙古,150000,dff803b4024d261d,Sedan,2016,10,69,58,289,62,5747.0,69.0,15909.0,7451.0
北京,110000,dff803b4024d261d,Sedan,2016,10,411,427,289,62,5747.0,411.0,23423.0,10493.0
四川,510000,dff803b4024d261d,Sedan,2016,10,219,685,289,62,5747.0,219.0,39584.0,19200.0
安徽,340000,dff803b4024d261d,Sedan,2016,10,131,154,289,62,5747.0,131.0,34948.0,16840.0
山东,370000,dff803b4024d261d,Sedan,2016,10,391,479,289,62,5747.0,391.0,72939.0,39110.0
山西,140000,dff803b4024d261d,Sedan,2016,10,104,93,289,62,5747.0,104.0,22265.0,12125.0
广东,440000,dff803b4024d261d,Sedan,2016,10,887,2456,289,62,5747.0,887.0,98893.0,48689.0
广西,450000,dff803b4024d261d,Sedan,2016,10,167,346,289,62,5747.0,167.0,20690.0,8372.0
江苏,320000,dff803b4024d261d,Sedan,2016,10,489,488,289,62,5747.0,489.0,76045.0,40669.0
江西,360000,dff803b4024d261d,Sedan,2016,10,168,191,289,62,5747.0,168.0,24145.0,11893.0
河北,130000,dff803b4024d261d,Sedan,2016,10,275,240,289,62,5747.0,275.0,54935.0,29232.0
河南,410000,dff803b4024d261d,Sedan,2016,10,168,412,289,62,5747.0,168.0,60851.0,27895.0
浙江,330000,dff803b4024d261d,Sedan,2016,10,572,515,289,62,5747.0,572.0,59204.0,29667.0
湖北,420000,dff803b4024d261d,Sedan,2016,10,394,461,289,62,5747.0,394.0,33037.0,13788.0
湖南,430000,dff803b4024d261d,Sedan,2016,10,203,358,289,62,5747.0,203.0,34434.0,15244.0
福建,350000,dff803b4024d261d,Sedan,2016,10,397,356,289,62,5747.0,397.0,24470.0,12812.0
辽宁,210000,dff803b4024d261d,Sedan,2016,10,239,159,289,62,5747.0,239.0,24756.0,13216.0
重庆,500000,dff803b4024d261d,Sedan,2016,10,158,235,289,62,5747.0,158.0,17135.0,7359.0
陕西,610000,dff803b4024d261d,Sedan,2016,10,62,164,289,62,5747.0,62.0,26213.0,12270.0
黑龙江,230000,dff803b4024d261d,Sedan,2016,10,46,83,289,62,5747.0,46.0,14606.0,6977.0
上海,310000,61e73e32ad101892,SUV,2016,10,222,286,249,70,14104.0,222.0,20543.0,7342.0
云南,530000,61e73e32ad101892,SUV,2016,10,420,280,249,70,14104.0,420.0,24967.0,9538.0
内蒙古,150000,61e73e32ad101892,SUV,2016,10,608,251,249,70,14104.0,608.0,15909.0,7187.0
北京,110000,61e73e32ad101892,SUV,2016,10,845,738,249,70,14104.0,845.0,23423.0,9890.0
四川,510000,61e73e32ad101892,SUV,2016,10,712,1092,249,70,14104.0,712.0,39584.0,16098.0
安徽,340000,61e73e32ad101892,SUV,2016,10,217,207,249,70,14104.0,217.0,34948.0,13564.0
山东,370000,61e73e32ad101892,SUV,2016,10,764,808,249,70,14104.0,764.0,72939.0,22903.0
山西,140000,61e73e32ad101892,SUV,2016,10,280,219,249,70,14104.0,280.0,22265.0,7185.0
广东,440000,61e73e32ad101892,SUV,2016,10,2097,3184,249,70,14104.0,2097.0,98893.0,39521.0
广西,450000,61e73e32ad101892,SUV,2016,10,376,410,249,70,14104.0,376.0,20690.0,6287.0
江苏,320000,61e73e32ad101892,SUV,2016,10,713,640,249,70,14104.0,713.0,76045.0,26014.0
江西,360000,61e73e32ad101892,SUV,2016,10,324,267,249,70,14104.0,324.0,24145.0,9573.0
河北,130000,61e73e32ad101892,SUV,2016,10,875,649,249,70,14104.0,875.0,54935.0,17865.0
河南,410000,61e73e32ad101892,SUV,2016,10,514,773,249,70,14104.0,514.0,60851.0,20997.0
浙江,330000,61e73e32ad101892,SUV,2016,10,707,598,249,70,14104.0,707.0,59204.0,22799.0
湖北,420000,61e73e32ad101892,SUV,2016,10,1234,933,249,70,14104.0,1234.0,33037.0,15764.0
湖南,430000,61e73e32ad101892,SUV,2016,10,532,538,249,70,14104.0,532.0,34434.0,15196.0
福建,350000,61e73e32ad101892,SUV,2016,10,423,410,249,70,14104.0,423.0,24470.0,9114.0
辽宁,210000,61e73e32ad101892,SUV,2016,10,871,442,249,70,14104.0,871.0,24756.0,8894.0
重庆,500000,61e73e32ad101892,SUV,2016,10,406,308,249,70,14104.0,406.0,17135.0,7987.0
陕西,610000,61e73e32ad101892,SUV,2016,10,618,414,249,70,14104.0,618.0,26213.0,9940.0
黑龙江,230000,61e73e32ad101892,SUV,2016,10,346,257,249,70,14104.0,346.0,14606.0,5617.0
上海,310000,a432c483b5beb856,Sedan,2016,10,111,307,139,1478,6747.0,111.0,20543.0,10771.0
云南,530000,a432c483b5beb856,Sedan,2016,10,165,236,139,1478,6747.0,165.0,24967.0,8701.0
内蒙古,150000,a432c483b5beb856,Sedan,2016,10,144,134,139,1478,6747.0,144.0,15909.0,7451.0
北京,110000,a432c483b5beb856,Sedan,2016,10,97,528,139,1478,6747.0,97.0,23423.0,10493.0
四川,510000,a432c483b5beb856,Sedan,2016,10,284,1081,139,1478,6747.0,284.0,39584.0,19200.0
安徽,340000,a432c483b5beb856,Sedan,2016,10,234,288,139,1478,6747.0,234.0,34948.0,16840.0
山东,370000,a432c483b5beb856,Sedan,2016,10,430,765,139,1478,6747.0,430.0,72939.0,39110.0
山西,140000,a432c483b5beb856,Sedan,2016,10,187,177,139,1478,6747.0,187.0,22265.0,12125.0
广东,440000,a432c483b5beb856,Sedan,2016,10,1096,3947,139,1478,6747.0,1096.0,98893.0,48689.0
广西,450000,a432c483b5beb856,Sedan,2016,10,183,473,139,1478,6747.0,183.0,20690.0,8372.0
江苏,320000,a432c483b5beb856,Sedan,2016,10,720,746,139,1478,6747.0,720.0,76045.0,40669.0
江西,360000,a432c483b5beb856,Sedan,2016,10,282,303,139,1478,6747.0,282.0,24145.0,11893.0
河北,130000,a432c483b5beb856,Sedan,2016,10,284,449,139,1478,6747.0,284.0,54935.0,29232.0
河南,410000,a432c483b5beb856,Sedan,2016,10,283,821,139,1478,6747.0,283.0,60851.0,27895.0
浙江,330000,a432c483b5beb856,Sedan,2016,10,738,765,139,1478,6747.0,738.0,59204.0,29667.0
湖北,420000,a432c483b5beb856,Sedan,2016,10,257,635,139,1478,6747.0,257.0,33037.0,13788.0
湖南,430000,a432c483b5beb856,Sedan,2016,10,260,592,139,1478,6747.0,260.0,34434.0,15244.0
福建,350000,a432c483b5beb856,Sedan,2016,10,315,603,139,1478,6747.0,315.0,24470.0,12812.0
辽宁,210000,a432c483b5beb856,Sedan,2016,10,260,292,139,1478,6747.0,260.0,24756.0,13216.0
重庆,500000,a432c483b5beb856,Sedan,2016,10,151,335,139,1478,6747.0,151.0,17135.0,7359.0
陕西,610000,a432c483b5beb856,Sedan,2016,10,163,268,139,1478,6747.0,163.0,26213.0,12270.0
黑龙江,230000,a432c483b5beb856,Sedan,2016,10,103,169,139,1478,6747.0,103.0,14606.0,6977.0
上海,310000,0797526c057dcf5b,Sedan,2016,10,336,588,258,3773,39511.0,336.0,20543.0,10771.0
云南,530000,0797526c057dcf5b,Sedan,2016,10,257,362,258,3773,39511.0,257.0,24967.0,8701.0
内蒙古,150000,0797526c057dcf5b,Sedan,2016,10,326,260,258,3773,39511.0,326.0,15909.0,7451.0
北京,110000,0797526c057dcf5b,Sedan,2016,10,664,1403,258,3773,39511.0,664.0,23423.0,10493.0
四川,510000,0797526c057dcf5b,Sedan,2016,10,923,2377,258,3773,39511.0,923.0,39584.0,19200.0
安徽,340000,0797526c057dcf5b,Sedan,2016,10,666,532,258,3773,39511.0,666.0,34948.0,16840.0
